"logFC","AveExpr","t","P.Value","adj.P.Val","B","Protein"
-0.360092044234992,18.5917593510947,-6.94473483295306,0.000399921510067952,0.0162971700599729,0.624318055171552,"SDAD1"
-0.658540279965873,19.2017945352675,-6.97416721055281,0.000402025680524531,0.0162971700599729,0.625573548694533,"FUS"
-0.625230505493843,16.6810349214322,-6.88971523657931,0.000417889164062053,0.0166418856936518,0.578195015407563,"NXF1"
-0.400699123665124,19.0986158658893,-6.87508943495605,0.000422819845754325,0.0166418856936518,0.56587720972458,"PSIP1"
-0.541870045549352,17.9141626999974,-6.87228711676387,0.000423772155594317,0.0166418856936518,0.563514363219936,"PRRC2C"
-0.50868761234625,20.9675060793194,-6.83385393677647,0.000437083834833215,0.0169655846911935,0.531019159525806,"HNRNPU"
0.619587709984103,18.1514225983539,6.82275919211994,0.00044101519886922,0.0169655846911935,0.521607518371163,"EBNA1BP2"
0.446491119903438,18.1771944142414,6.74024077759035,0.000471559104747417,0.0179573517666441,0.451167596924123,"UPF1"
-0.478606574060287,18.8942773622354,-6.62209124946195,0.000519603006069567,0.0195890333288227,0.348945887273425,"PRRC2A"
-1.07496666958418,15.6296995023308,-6.58527393821561,0.000535701453049442,0.0199959849306574,0.316758740405672,"NAGK"
-0.423802783426645,18.0578267929301,-6.52319746718283,0.000564153556348341,0.0206887300988614,0.262126103393746,"CPNE2"
0.484590984524733,18.6143325888784,6.51214627432543,0.000569397933956629,0.0206887300988614,0.252352028617881,"ZC3H14"
-0.597145198761407,20.1520422321858,-6.51945620095818,0.000574556154112176,0.0206887300988614,0.246697878321071,"ACACA"
0.392541472916346,21.0318248664216,6.49796132143592,0.000576211315750781,0.0206887300988614,0.239784943874754,"AP2A1"
0.34553039530833,18.9992426686799,6.48184838193426,0.000584064070614421,0.0207728447756261,0.225480518464085,"SMARCA2"
-0.858244087561605,15.4250863049506,-6.4250554991943,0.000612734165836962,0.0215888579925733,0.174812757635742,"ZNF579"
-0.559636626295308,17.7635459287992,-6.36363594785247,0.000645565409924574,0.0223078363125307,0.11957686179522,"ATP5MF"
0.608405019391213,19.6475633009416,6.39283684912015,0.000648067106545824,0.0223078363125307,0.123006113019128,"MAGOH"
-0.45950398043605,19.7093546358615,-6.33193791788902,0.00066329270108665,0.0223078363125307,0.0908895987214056,"DHX30"
0.564332568260522,16.3889691827499,6.32809891319957,0.000665477186003764,0.0223078363125307,0.0874068429275257,"ZNF326"
-0.806363608290482,19.5557899899141,-6.39380946740113,0.000666966354936437,0.0223078363125307,0.100337170469829,"LRRC59"
-0.603644418319025,16.792534602637,-6.32256014446022,0.000668643369579834,0.0223078363125307,0.0823788547079083,"REPIN1"
-0.464359210315926,20.3157388789555,-6.30711365609685,0.000677564472252551,0.0224071759683519,0.0683368199672802,"HADHB"
0.348706884698853,17.9860712045784,6.28064308531152,0.000693170407571052,0.0227239342308075,0.0442043857144485,"SRRT"
0.378917237412775,19.4348887287915,6.24791054024483,0.000713038744705472,0.0231737592029278,0.0142426705975662,"NUMB"
-0.402913336866263,17.8266242645996,-6.2239831509594,0.000727974004542173,0.0233188964644855,-0.00774388481946264,"LBR"
0.595864760878879,17.6465038145319,6.20553426139893,0.000739733618183811,0.0233188964644855,-0.0247453273728109,"FAM133B"
-1.086148638023,19.8545651416668,-6.2692244285749,0.000741049207601569,0.0233188964644855,-0.0113614091656036,"HNRNPAB"
-0.441574896860608,17.5215067971751,-6.20163606930918,0.000742246041309884,0.0233188964644855,-0.0283431529878895,"CYFIP2"
0.592721236187693,16.7651182634675,6.18450498292184,0.000753403238416748,0.0234738033787697,-0.0441769303366844,"EIF3I"
-0.759599722124641,16.3243217247905,-6.16337605831923,0.000767428662831827,0.0237148037612786,-0.0637568252044938,"RC3H1"
